163	0.75000000	0.35000000
164	0.80000000	0.35000000
165	0.85000000	0.35000000
166	0.90000000	0.35000000
167	0.95000000	0.35000000
168	1.00000000	0.35000000
169	0.00000000	0.40000000
170	0.05000000	0.40000000
171	0.10000000	0.40000000
172	0.15000000	0.40000000
173	0.20000000	0.40000000
174	0.25000000	0.40000000
175	0.30000000	0.40000000
176	0.35000000	0.40000000
177	0.40000000	0.40000000
178	0.45000000	0.40000000
179	0.50000000	0.40000000
180	0.55000000	0.40000000
181	0.60000000	0.40000000
182	0.65000000	0.40000000
183	0.70000000	0.40000000
184	0.75000000	0.40000000
185	0.80000000	0.40000000
186	0.85000000	0.40000000
187	0.90000000	0.40000000
188	0.95000000	0.40000000
189	1.00000000	0.40000000
190	0.00000000	0.45000000
191	0.05000000	0.45000000
192	0.10000000	0.45000000
193	0.15000000	0.45000000
194	0.20000000	0.45000000
195	0.25000000	0.45000000
196	0.30000000	0.45000000
197	0.35000000	0.45000000
198	0.40000000	0.45000000
199	0.45000000	0.45000000
200	0.50000000	0.45000000
201	0.55000000	0.45000000
202	0.60000000	0.45000000
203	0.65000000	0.45000000
204	0.70000000	0.45000000
205	0.75000000	0.45000000
206	0.80000000	0.45000000
207	0.85000000	0.45000000
208	0.90000000	0.45000000
209	0.95000000	0.45000000
210	1.00000000	0.45000000
211	0.00000000	0.50000000
212	0.05000000	0.50000000
213	0.10000000	0.50000000
214	0.15000000	0.50000000
215	0.20000000	0.50000000
216	0.25000000	0.50000000
217	0.30000000	0.50000000
218	0.35000000	0.50000000
219	0.40000000	0.50000000
220	0.45000000	0.50000000
221	0.50000000	0.50000000
222	0.55000000	0.50000000
223	0.60000000	0.50000000
224	0.65000000	0.50000000
225	0.70000000	0.50000000
226	0.75000000	0.50000000
227	0.80000000	0.50000000
228	0.85000000	0.50000000
229	0.90000000	0.50000000
230	0.95000000	0.50000000
231	1.00000000	0.50000000
232	0.00000000	0.55000000
233	0.05000000	0.55000000
234	0.10000000	0.55000000
235	0.15000000	0.55000000
236	0.20000000	0.55000000
237	0.25000000	0.55000000
238	0.30000000	0.55000000
239	0.35000000	0.55000000
240	0.40000000	0.55000000
241	0.45000000	0.55000000
242	0.50000000	0.55000000
243	0.55000000	0.55000000
244	0.60000000	0.55000000
245	0.65000000	0.55000000
246	0.70000000	0.55000000
247	0.75000000	0.55000000
248	0.80000000	0.55000000
249	0.85000000	0.55000000
250	0.90000000	0.55000000
251	0.95000000	0.55000000
252	1.00000000	0.55000000
253	0.00000000	0.60000000
254	0.05000000	0.60000000
255	0.10000000	0.60000000
256	0.15000000	0.60000000
257	0.20000000	0.60000000
258	0.25000000	0.60000000
259	0.30000000	0.60000000
260	0.35000000	0.60000000
261	0.40000000	0.60000000
262	0.45000000	0.60000000
263	0.50000000	0.60000000
264	0.55000000	0.60000000
265	0.60000000	0.60000000
266	0.65000000	0.60000000
267	0.70000000	0.60000000
268	0.75000000	0.60000000
269	0.80000000	0.60000000
270	0.85000000	0.60000000
271	0.90000000	0.60000000
272	0.95000000	0.60000000
273	1.00000000	0.60000000
274	0.00000000	0.65000000
275	0.05000000	0.65000000
276	0.10000000	0.65000000
277	0.15000000	0.65000000
278	0.20000000	0.65000000
279	0.25000000	0.65000000
280	0.30000000	0.65000000
281	0.35000000	0.65000000
282	0.40000000	0.65000000
283	0.45000000	0.65000000
284	0.50000000	0.65000000
285	0.55000000	0.65000000
286	0.60000000	0.65000000
287	0.65000000	0.65000000
288	0.70000000	0.65000000
289	0.75000000	0.65000000
290	0.80000000	0.65000000
291	0.85000000	0.65000000
292	0.90000000	0.65000000
293	0.95000000	0.65000000
294	1.00000000	0.65000000
295	0.00000000	0.70000000
296	0.05000000	0.70000000
297	0.10000000	0.70000000
298	0.15000000	0.70000000
299	0.20000000	0.70000000
300	0.25000000	0.70000000
301	0.30000000	0.70000000
302	0.35000000	0.70000000
303	0.40000000	0.70000000
304	0.45000000	0.70000000
305	0.50000000	0.70000000
306	0.55000000	0.70000000
307	0.60000000	0.70000000
308	0.65000000	0.70000000
309	0.70000000	0.70000000
310	0.75000000	0.70000000
311	0.80000000	0.70000000
312	0.85000000	0.70000000
313	0.90000000	0.70000000
314	0.95000000	0.70000000
315	1.00000000	0.70000000
316	0.00000000	0.75000000
317	0.05000000	0.75000000
318	0.10000000	0.75000000
319	0.15000000	0.75000000
320	0.20000000	0.75000000
321	0.25000000	0.75000000
322	0.30000000	0.75000000
323	0.35000000	0.75000000
324	0.40000000	0.75000000
325	0.45000000	0.75000000
326	0.50000000	0.75000000
327	0.55000000	0.75000000
328	0.60000000	0.75000000
329	0.65000000	0.75000000
330	0.70000000	0.75000000
331	0.75000000	0.75000000
332	0.80000000	0.75000000
333	0.85000000	0.75000000
334	0.90000000	0.75000000
335	0.95000000	0.75000000
336	1.00000000	0.75000000
337	0.00000000	0.80000000
338	0.05000000	0.80000000
339	0.10000000	0.80000000
340	0.15000000	0.80000000
341	0.20000000	0.80000000
342	0.25000000	0.80000000
343	0.30000000	0.80000000
344	0.35000000	0.80000000
345	0.40000000	0.80000000
346	0.45000000	0.80000000
347	0.50000000	0.80000000
348	0.55000000	0.80000000
349	0.60000000	0.80000000
350	0.65000000	0.80000000
351	0.70000000	0.80000000
352	0.75000000	0.80000000
353	0.80000000	0.80000000
354	0.85000000	0.80000000
355	0.90000000	0.80000000
356	0.95000000	0.80000000
357	1.00000000	0.80000000
358	0.00000000	0.85000000
359	0.05000000	0.85000000
360	0.10000000	0.85000000
361	0.15000000	0.85000000
362	0.20000000	0.85000000
363	0.25000000	0.85000000
364	0.30000000	0.85000000
365	0.35000000	0.85000000
366	0.40000000	0.85000000
367	0.45000000	0.85000000
368	0.50000000	0.85000000
369	0.55000000	0.85000000
370	0.60000000	0.85000000
371	0.65000000	0.85000000
372	0.70000000	0.85000000
373	0.75000000	0.85000000
374	0.80000000	0.85000000
375	0.85000000	0.85000000
376	0.90000000	0.85000000
377	0.95000000	0.85000000
378	1.00000000	0.85000000
379	0.00000000	0.90000000
380	0.05000000	0.90000000
381	0.10000000	0.90000000
382	0.15000000	0.90000000
383	0.20000000	0.90000000
384	0.25000000	0.90000000
385	0.30000000	0.90000000
386	0.35000000	0.90000000
387	0.40000000	0.90000000
388	0.45000000	0.90000000
389	0.50000000	0.90000000
390	0.55000000	0.90000000
391	0.60000000	0.90000000
392	0.65000000	0.90000000
393	0.70000000	0.90000000
394	0.75000000	0.90000000
395	0.80000000	0.90000000
396	0.85000000	0.90000000
397	0.90000000	0.90000000
398	0.95000000	0.90000000
399	1.00000000	0.90000000
400	0.00000000	0.95000000
401	0.05000000	0.95000000
402	0.10000000	0.95000000
403	0.15000000	0.95000000
404	0.20000000	0.95000000
405	0.25000000	0.95000000
406	0.30000000	0.95000000
407	0.35000000	0.95000000
408	0.40000000	0.95000000
409	0.45000000	0.95000000
410	0.50000000	0.95000000
411	0.55000000	0.95000000
412	0.60000000	0.95000000
413	0.65000000	0.95000000
414	0.70000000	0.95000000
415	0.75000000	0.95000000
416	0.80000000	0.95000000
417	0.85000000	0.95000000
418	0.90000000	0.95000000
419	0.95000000	0.95000000
420	1.00000000	0.95000000
421	0.00000000	1.00000000
422	0.05000000	1.00000000
423	0.10000000	1.00000000
424	0.15000000	1.00000000
425	0.20000000	1.00000000
426	0.25000000	1.00000000
427	0.30000000	1.00000000
428	0.35000000	1.00000000
429	0.40000000	1.00000000
430	0.45000000	1.00000000
431	0.50000000	1.00000000
432	0.55000000	1.00000000
433	0.60000000	1.00000000
434	0.65000000	1.00000000
435	0.70000000	1.00000000
436	0.75000000	1.00000000
437	0.80000000	1.00000000
438	0.85000000	1.00000000
439	0.90000000	1.00000000
440	0.95000000	1.00000000
441	1.00000000	1.00000000
